company_id,car_num,activity,deal_num,VAL,abon,LTV
19550,1,880,6,12090,550,12640
19548,3,238,4,16920,450,17370
19547,5,229,19,60814,900,61714
19544,0,233,1,12000,0,12000
19543,0,241,1,2700,0,2700
19541,1,240,6,12294,3000,15294
19539,0,241,2,8040,0,8040
19538,1,236,6,11454,550,12004
19537,0,238,3,15570,0,15570
19534,0,880,3,5033,350,5383
19533,3,234,11,18524,350,18874
19532,0,230,2,7380,0,7380
19529,0,229,3,21290,0,21290
19528,1,880,3,4940,350,5290
19525,0,229,8,13635,0,13635
19524,0,241,7,12600,0,12600
19523,0,241,6,23200,0,23200
19522,2,229,16,41010,450,41460
19518,0,233,1,3700,0,3700
19517,1,880,4,10026,1303,11329
19515,0,229,2,5190,0,5190
19512,3,229,7,38270,450,38720
19511,2,229,7,10330,350,10680
19508,1,844,3,4890,350,5240
19507,0,240,6,15000,450,15450
19504,1,235,7,14590,450,15040
19501,0,234,5,9344,450,9794
19499,1,844,6,8220,450,8670
19497,1,838,2,3690,350,4040
19496,0,229,4,10590,0,10590
19495,0,229,7,12340,0,12340
19490,2,238,9,14209,700,14909
19489,15,231,27,120418,217,120635
19488,6,229,26,49038,450,49488
19487,2,880,7,11634,350,11984
19486,9,240,36,87774,1100,88874
19485,0,229,3,13091,0,13091
19482,5,240,13,48400,700,49100
19481,1,229,4,10600,0,10600
19476,6,231,19,28432,450,28882
19475,0,880,2,1229,350,1579
19471,5,844,11,25616,900,26516
19470,0,233,1,500,0,500
19469,2,241,12,23216,450,23666
19468,0,241,1,900,0,900
19467,0,229,7,24680,0,24680
19466,2,229,11,24795,0,24795
19465,0,229,4,10590,0,10590
19461,0,239,6,23580,900,24480
19459,3,229,6,11520,1050,12570
19457,13,844,22,66488,2800,69288
19455,1,229,7,12890,0,12890
19454,2,611,7,11549,350,11899
19453,0,241,1,2620,0,2620
19452,0,231,4,5790,2100,7890
19451,0,232,7,37220,0,37220
19447,0,232,15,27908,450,28358
19444,3,229,3,7680,1050,8730
19443,0,239,3,4946,338,5284
19439,1,229,1,2700,0,2700
19438,0,241,3,11190,0,11190
19437,0,241,12,20095,350,20445
19436,0,844,11,32334,3300,35634
19435,0,233,1,350,0,350
19432,0,844,6,12090,450,12540
19431,1,862,10,16790,550,17340
19426,1,238,7,13390,550,13940
19425,1,880,2,3690,350,4040
19423,0,229,7,12340,0,12340
19422,0,241,5,6482,350,6832
19419,1,231,4,5693,350,6043
19418,0,229,4,11590,0,11590
19417,0,880,2,3690,350,4040
19416,1,880,3,4940,450,5390
19415,1,880,3,4940,450,5390
19414,20,229,26,44266,210,44476
19407,0,241,2,2828,0,2828
19397,21,844,15,95660,700,96360
19396,1,687,11,28130,300,28430
19395,3,231,12,16853,350,17203
19394,1,229,2,10200,0,10200
19392,0,229,1,16800,0,16800
19391,3,239,6,15324,350,15674
19384,1,232,3,5900,350,6250
19383,1,880,4,5244,350,5594
19378,1,880,6,13290,900,14190
19376,0,241,15,70860,0,70860
19372,2,844,5,32700,900,33600
19369,4,611,3,20760,1800,22560
19368,2,233,3,5190,450,5640
19365,0,229,3,3840,0,3840
19364,0,241,1,2400,0,2400
19361,6,241,35,25087,350,25437
19360,0,233,8,23230,0,23230
19358,15,844,50,123957,225,124182
19357,1,844,5,21380,350,21730
19354,0,229,3,4492,2700,7192
19353,0,232,1,5400,0,5400
19351,10,229,12,21240,250,21490
19350,39,233,41,365220,1000,366220
19346,0,233,1,13000,0,13000
19343,2,238,12,22180,550,22730
19342,0,229,2,5890,0,5890
19338,1,238,7,19780,700,20480
19336,0,880,3,5190,450,5640
19334,0,241,12,75916,0,75916
19333,0,229,1,5400,0,5400
19331,0,241,3,4700,0,4700
19330,0,229,11,22080,1350,23430
19329,1,240,7,13590,225,13815
19326,0,241,1,64772,0,64772
19325,0,238,12,46890,0,46890
19324,1,880,4,5693,350,6043
19323,0,880,4,5790,2100,7890
19322,0,229,4,10750,0,10750
19320,1,880,4,6700,225,6925
19318,0,241,8,24465,0,24465
19313,1,232,2,4450,0,4450
19311,1,229,6,11800,0,11800
19310,0,241,1,2235,0,2235
19309,0,241,9,66850,0,66850
19308,0,880,4,5990,350,6340
19307,0,241,4,10500,350,10850
19306,1,240,3,5190,350,5540
19305,1,862,19,75990,450,76440
19304,7,844,21,47600,350,47950
19300,0,844,11,22974,350,23324
19299,1,880,3,4946,338,5284
19296,1,241,4,24390,0,24390
19295,0,241,5,24240,0,24240
19294,1,229,5,13300,0,13300
19293,1,240,2,2500,350,2850
19292,1,233,4,9100,0,9100
19291,0,229,1,2690,0,2690
19290,0,229,8,19200,0,19200
19289,3,880,11,28598,450,29048
19288,0,241,1,14000,0,14000
19286,0,229,3,15000,1800,16800
19283,3,238,7,10938,1350,12288
19280,1,880,3,5190,333,5523
19277,0,229,8,66240,0,66240
19271,0,229,12,49370,0,49370
19270,7,693,3,5001,1013,6014
19268,0,241,5,11800,0,11800
19267,0,229,7,12340,0,12340
19266,0,240,3,5190,350,5540
19265,0,229,4,10590,0,10590
19263,1,844,3,5190,350,5540
19261,3,233,1,52500,0,52500
19258,0,241,1,85,0,85
19257,0,241,5,10890,0,10890
19256,0,241,6,9340,175,9515
19255,0,241,2,2600,0,2600
19254,0,229,3,14260,0,14260
19252,1,229,1,1310,0,1310
19251,1,880,4,14678,350,15028
19250,5,229,21,65734,1050,66784
19245,0,233,3,5190,350,5540
19243,1,844,12,37070,450,37520
19240,0,880,1,333,2000,2333
19233,0,241,1,11935,0,11935
19232,1,229,7,13710,0,13710
19231,1,844,7,13590,450,14040
19229,5,229,9,28960,350,29310
19228,0,241,3,13190,0,13190
19225,7,239,19,71336,2750,74086
19224,0,617,2,2800,350,3150
19223,1,238,5,12840,4950,17790
19220,1,229,1,2990,0,2990
19217,1,232,1,2700,0,2700
19215,0,233,1,14700,0,14700
19214,0,229,10,32180,0,32180
19213,0,238,6,15048,945,15993
19212,54,240,73,529986,175,530161
19211,8,844,31,93955,1100,95055
19209,0,240,4,10590,0,10590
19205,0,617,5,6940,350,7290
19204,0,241,3,19330,0,19330
19203,0,239,3,5190,450,5640
19200,1,236,2,4700,0,4700
19199,1,229,7,10407,0,10407
19196,2,229,6,26180,1100,27280
19194,2,232,29,49931,450,50381
19192,1,880,8,15205,350,15555
19191,3,611,5,10080,350,10430
19190,3,238,6,7500,700,8200
19189,2,230,10,10499,350,10849
19188,0,235,1,29250,0,29250
19187,6,231,25,19608,350,19958
19185,0,229,8,13640,0,13640
19179,0,241,3,3054,0,3054
19177,34,233,77,516898,810,517708
19171,0,238,2,5890,0,5890
19168,1,229,3,5190,175,5365
19167,0,880,2,5200,350,5550
19166,4,239,24,50736,275,51011
19163,0,241,4,13261,0,13261
19161,0,233,21,152458,300,152758
19159,0,240,21,39818,2700,42518
19158,0,241,3,7400,3500,10900
19154,7,238,15,24096,350,24446
19153,2,240,12,21408,550,21958
19149,0,239,3,5650,350,6000
19148,0,241,4,8200,0,8200
19147,4,844,6,19860,700,20560
19145,0,239,4,5990,350,6340
19144,0,229,5,11080,0,11080
19142,0,241,2,6370,3715,10085
19140,0,862,3,3840,350,4190
19139,0,238,26,50564,100,50664
19137,0,241,4,22490,0,22490
19133,0,229,4,10590,0,10590
19130,1,229,7,10057,0,10057
19129,2,229,4,7923,900,8823
19125,2,844,6,9934,350,10284
19124,1,241,7,18355,0,18355
19122,0,229,8,13044,450,13494
19120,0,241,4,20500,0,20500
19119,3,880,8,12932,350,13282
19117,0,229,10,22350,450,22800
19116,7,232,12,63170,2100,65270
19115,1,236,4,10590,0,10590
19114,0,240,6,13550,0,13550
19113,5,238,27,50302,450,50752
19108,1,231,2,5190,350,5540
19105,8,238,56,168527,1100,169627
19104,0,241,1,1996,0,1996
19103,0,241,5,12150,0,12150
19102,0,880,10,19300,350,19650
19099,1,611,3,5090,350,5440
19098,3,238,6,29410,250,29660
19093,0,240,5,19910,225,20135
19092,0,232,4,20400,0,20400
19091,0,238,6,13240,0,13240
19090,2,862,12,25934,450,26384
19089,1,241,2,2200,100,2300
19088,0,241,25,811960,0,811960
19085,0,241,1,1950,0,1950
19083,0,239,3,3944,175,4119
19080,1,238,4,9800,550,10350
19078,1,239,18,39004,0,39004
19076,0,880,6,11833,0,11833
19075,0,241,8,114910,450,115360
19074,0,241,2,33010,0,33010
19073,0,229,6,13590,450,14040
19069,1,880,6,11590,550,12140
19068,0,233,1,14250,0,14250
19067,0,229,3,3981,338,4319
19064,0,241,4,9100,0,9100
19062,0,844,3,5440,175,5615
19061,3,880,7,9299,1350,10649
19060,1,880,2,5190,350,5540
19056,1,234,12,25304,900,26204
19053,0,233,7,13615,550,14165
19052,0,238,6,11840,350,12190
19051,9,235,12,25323,4050,29373
19049,5,240,4,27330,14000,41330
19048,0,617,7,12050,450,12500
19047,4,229,7,27260,1400,28660
19042,1,241,4,18190,0,18190
19041,1,236,6,26610,300,26910
19039,0,235,7,12280,0,12280
19038,0,241,1,10500,0,10500
19037,1,229,6,10290,0,10290
19032,0,229,4,10590,0,10590
19029,1,233,13,45600,450,46050
19025,0,233,4,10590,0,10590
19024,0,229,24,46934,450,47384
19023,0,229,7,13500,0,13500
19019,0,229,4,9264,0,9264
19018,0,241,5,36000,0,36000
19016,8,238,9,17150,350,17500
19014,0,229,7,13500,0,13500
19013,0,241,1,15600,0,15600
19012,0,231,3,6600,900,7500
19011,1,240,7,12990,450,13440
19007,0,880,4,12090,550,12640
19006,0,241,8,89424,3715,93139
19005,0,241,1,1300,0,1300
19004,1,880,6,8290,1350,9640
19002,1,229,5,11900,0,11900
19001,0,241,8,203900,0,203900
19000,0,229,4,10590,0,10590
18996,0,241,4,23390,0,23390
18995,76,611,13,398046,900,398946
18993,10,233,30,114520,1100,115620
18991,0,241,4,9349,0,9349
18990,0,880,6,11990,450,12440
18989,0,241,4,10590,0,10590
18988,0,231,8,34300,0,34300
18987,3,229,8,15070,175,15245
18986,0,232,3,12900,0,12900
18985,2,862,7,11880,700,12580
18983,0,229,7,13280,0,13280
18979,0,241,4,12180,1400,13580
18978,2,240,13,27628,450,28078
18976,0,880,2,4846,350,5196
18972,0,229,2,4846,338,5184
18971,0,229,6,14190,0,14190
18969,0,241,7,16340,0,16340
18968,1,617,5,19890,450,20340
18967,0,880,2,2000,350,2350
18964,0,229,4,10390,0,10390
18963,3,238,6,10680,350,11030
18962,3,229,18,47324,225,47549
18960,0,241,2,10250,0,10250
18959,0,241,20,66110,0,66110
18958,3,241,19,50384,434,50818
18955,1,239,6,11840,225,12065
18953,14,231,38,46810,175,46985
18948,0,241,4,10590,0,10590
18947,1,236,1,2690,0,2690
18946,1,844,3,5090,450,5540
18943,0,844,9,36450,700,37150
18938,3,844,3,15270,1050,16320
18936,5,844,3,24500,1400,25900
18935,4,240,12,24866,350,25216
18932,0,880,1,290,0,290
18931,0,880,3,4945,350,5295
18926,1,880,4,5690,350,6040
18925,0,880,3,5090,338,5428
18923,0,229,5,11890,0,11890
18922,1,844,2,5090,350,5440
18917,1,880,4,6290,350,6640
18916,0,229,1,1800,0,1800
18913,3,230,8,16238,175,16413
18912,0,229,5,12900,0,12900
18909,0,229,5,10100,0,10100
18908,0,241,1,9700,0,9700
18907,11,238,9,24000,3600,27600
18906,0,241,3,10755,0,10755
18905,0,241,1,1500,0,1500
18904,2,880,4,8534,450,8984
18903,1,880,4,12550,450,13000
18901,0,232,7,41534,1303,42837
18899,1,229,8,13040,0,13040
18898,0,232,3,18700,0,18700
18897,0,229,5,11200,0,11200
18894,0,229,1,2100,0,2100
18891,0,229,10,76600,900,77500
18890,112,234,114,1021131,350,1021481
18886,0,229,5,23200,0,23200
18882,0,241,4,8900,0,8900
18880,0,241,7,14230,0,14230
18878,0,241,7,14230,0,14230
18877,0,241,8,15363,0,15363
18875,0,241,21,22900,0,22900
18872,7,231,25,22283,338,22621
18869,1,238,7,13490,450,13940
18868,1,241,2,3590,450,4040
18865,1,880,4,5660,350,6010
18862,0,229,2,3590,2450,6040
18860,0,229,2,3590,0,3590
18856,0,229,2,3590,0,3590
18854,1,880,3,5690,350,6040
18853,1,880,2,5190,450,5640
18852,0,617,32,137232,0,137232
18850,3,233,12,21438,350,21788
18849,1,844,4,6290,350,6640
18848,9,229,18,21977,1013,22990
18847,2,240,3,12380,700,13080
18846,0,229,2,3590,0,3590
18845,3,880,6,10034,343,10377
18844,0,238,1,6000,11700,17700
18843,0,241,4,10590,0,10590
18842,0,880,3,6290,350,6640
18841,0,236,58,263481,0,263481
18838,0,229,2,3590,0,3590
18837,0,229,2,3590,0,3590
18835,0,229,2,3590,0,3590
18832,0,241,8,21190,0,21190
18831,0,229,4,22492,0,22492
18830,2,611,3,9888,700,10588
18829,0,241,1,200,0,200
18824,0,229,4,18070,0,18070
18822,1,844,2,5190,450,5640
18821,3,229,2,15270,1050,16320
18818,0,862,12,25280,1100,26380
18813,1,229,8,21664,350,22014
18811,2,844,3,9680,700,10380
18808,1,687,3,3240,350,3590
18807,0,238,3,8780,700,9480
18804,0,231,10,14930,900,15830
18800,1,880,3,5090,350,5440
18799,0,241,4,26200,0,26200
18798,0,241,1,1170,0,1170
18797,0,235,3,6700,0,6700
18796,0,235,3,6700,0,6700
18795,0,850,3,5090,350,5440
18794,0,229,8,24180,450,24630
18793,1,880,3,5033,350,5383
18790,0,229,12,21263,450,21713
18787,0,239,8,43040,0,43040
18786,0,229,34,116100,1650,117750
18785,2,880,9,11842,338,12180
18784,0,229,4,10300,0,10300
18782,0,241,4,10590,0,10590
18781,0,241,4,10590,0,10590
18780,6,844,9,25458,350,25808
18778,0,229,1,4290,0,4290
18775,3,844,5,13624,350,13974
18773,0,241,1,1700,0,1700
18772,0,844,3,5090,350,5440
18766,0,241,1,1530,0,1530
18764,1,241,1,1000,0,1000
18761,0,229,4,10590,0,10590
18760,0,229,2,15670,450,16120
18758,0,229,3,36400,0,36400
18756,0,229,4,7690,0,7690
18755,0,238,5,9800,0,9800
18754,1,238,3,4990,450,5440
18750,0,241,1,1000,0,1000
18744,3,844,15,29498,450,29948
18743,1,617,7,13990,450,14440
18742,0,240,4,12140,550,12690
18740,1,880,4,5870,338,6208
18738,0,229,7,28780,0,28780
18734,1,232,4,12620,0,12620
18731,0,241,1,1900,0,1900
18730,4,844,4,10000,900,10900
18729,2,232,9,57500,900,58400
18727,7,238,10,14850,1750,16600
18726,2,844,5,9980,350,10330
18725,0,880,3,5190,350,5540
18723,0,241,4,10590,0,10590
18722,1,240,19,16384,508,16892
18720,3,239,8,13528,700,14228
18718,0,229,5,8457,0,8457
18714,9,611,19,51462,1350,52812
18713,0,232,5,24620,0,24620
18711,0,229,2,4700,0,4700
18709,0,880,5,7340,338,7678
18708,0,880,3,3250,350,3600
18706,5,229,10,36505,3270,39775
18705,1,230,5,10080,450,10530
18703,0,241,4,18190,0,18190
18702,5,611,17,60658,1350,62008
18701,4,229,15,22738,350,23088
18699,0,239,105,1180381,0,1180381
18698,1,844,3,5090,350,5440
18696,2,238,3,10180,700,10880
18695,0,229,2,10180,700,10880
18693,0,229,2,9280,200,9480
18692,3,880,13,43098,175,43273
18690,0,229,4,6190,450,6640
18689,0,240,7,12690,225,12915
18687,0,233,3,3740,350,4090
18686,0,229,1,2990,0,2990
18685,0,241,10,20140,0,20140
18684,0,238,3,5090,350,5440
18683,0,241,3,2925,338,3263
18682,1,880,3,5090,175,5265
18680,0,238,4,10590,0,10590
18679,22,229,10,397640,0,397640
18678,0,229,4,10590,0,10590
18676,0,241,4,10590,0,10590
18675,3,229,2,13044,1470,14514
18674,0,241,1,1025,0,1025
18673,0,229,4,11590,0,11590
18671,1,235,3,5090,450,5540
18670,0,238,6,10200,550,10750
18668,0,880,1,1350,1350,2700
18667,0,844,6,11420,350,11770
18666,0,229,1,1500,0,1500
18665,4,231,9,14913,1050,15963
18661,0,229,3,6930,0,6930
18659,2,230,4,12380,900,13280
18656,0,241,5,12400,0,12400
18655,8,238,13,31626,1050,32676
18652,3,239,15,25154,450,25604
18650,0,229,4,10590,0,10590
18648,0,880,3,4845,338,5183
18646,2,229,13,13668,1050,14718
18645,1,874,5,10650,350,11000
18642,0,880,4,6190,350,6540
18639,0,239,11,37200,2027,39227
18637,9,239,14,36206,2800,39006
18635,1,617,2,4940,413,5353
18634,0,229,1,1300,0,1300
18630,0,229,8,16494,700,17194
18629,0,880,4,11292,700,11992
18623,1,844,3,5090,225,5315
18621,2,241,14,26348,450,26798
18619,0,880,3,4740,350,5090
18617,2,850,16,25845,350,26195
18616,3,229,6,39820,0,39820
18613,0,231,3,3690,350,4040
18612,0,229,4,10590,0,10590
18608,0,844,2,5090,1925,7015
18607,0,229,7,13000,0,13000
18605,0,844,7,12590,450,13040
18603,0,229,16,44500,0,44500
18602,0,241,4,18190,0,18190
18601,0,229,9,22230,0,22230
18598,2,241,6,7380,350,7730
18596,2,231,8,10628,700,11328
18595,0,233,1,25000,0,25000
18593,0,241,1,1006,0,1006
18592,4,238,15,31290,450,31740
18590,0,241,8,12580,0,12580
18588,0,238,4,23980,450,24430
18587,0,230,3,5090,350,5440
18583,0,239,19,47354,900,48254
18580,2,230,8,52220,1750,53970
18579,0,241,1,340,0,340
18578,0,229,5,10800,0,10800
18577,0,229,5,9750,0,9750
18574,0,241,7,54250,0,54250
18573,1,880,5,14786,350,15136
18571,1,880,5,12090,550,12640
18570,0,880,6,12550,450,13000
18569,26,241,101,146614,338,146952
18568,0,238,5,2000,0,2000
18567,0,241,1,1500,0,1500
18566,0,229,2,4700,0,4700
18564,2,238,9,40236,350,40586
18562,4,880,5,14144,350,14494
18556,13,238,27,61222,1350,62572
18555,0,241,5,6936,350,7286
18551,0,241,1,1200,0,1200
18550,0,844,3,4940,450,5390
18549,0,229,6,35540,0,35540
18547,0,238,3,5200,2100,7300
18546,5,844,13,74092,550,74642
18545,6,238,4,9452,175,9627
18542,0,241,1,500,0,500
18541,0,880,3,3740,350,4090
18539,0,241,6,11800,450,12250
18538,2,230,4,12888,900,13788
18534,3,236,11,28180,350,28530
18533,5,238,27,81922,450,82372
18531,0,239,5,11080,0,11080
18530,1,229,12,20385,0,20385
18529,12,238,28,71070,350,71420
18527,2,880,6,11990,350,12340
18525,0,241,3,10190,0,10190
18524,4,238,7,15110,900,16010
18522,0,241,1,500,0,500
18519,0,844,17,96380,2450,98830
18517,5,856,6,25250,1400,26650
18514,1,229,5,8900,0,8900
18513,10,239,20,175290,350,175640
18511,5,238,25,59650,1350,61000
18509,0,238,2,3400,0,3400
18508,0,241,1,1200,0,1200
18507,2,880,6,9690,450,10140
18505,0,241,3,5090,350,5440
18501,0,229,1,24000,0,24000
18500,0,241,6,35990,0,35990
18499,0,611,2,3590,350,3940
18498,0,880,7,11280,450,11730
18497,4,238,12,19992,350,20342
18496,1,610,1,2000,0,2000
18493,2,229,5,10955,1050,12005
18492,1,617,8,25890,450,26340
18491,9,238,2,13044,450,13494
18490,0,231,3,6750,350,7100
18489,0,880,6,8690,350,9040
18487,2,611,4,8780,350,9130
18485,1,617,3,5190,350,5540
18483,33,241,16,141116,1400,142516
18482,0,229,4,19180,0,19180
18477,0,238,4,29580,900,30480
18475,0,232,1,1300,0,1300
18472,2,229,17,33877,6540,40417
18470,2,238,5,8948,450,9398
18468,2,235,15,45580,0,45580
18463,3,229,7,13590,1050,14640
18461,86,844,154,1173908,8640,1182548
18458,0,231,3,5090,350,5440
18457,0,880,2,3880,338,4218
18455,2,240,3,10180,900,11080
18454,0,241,6,29830,0,29830
18453,1,880,3,5190,350,5540
18451,0,880,4,6190,350,6540
18450,0,235,7,36330,0,36330
18449,0,880,6,10690,450,11140
18448,0,617,3,5090,350,5440
18445,0,241,12,55136,1750,56886
18442,29,611,6,25050,8100,33150
18440,1,241,2,2000,0,2000
18437,0,238,7,12670,550,13220
18436,2,234,9,14424,350,14774
18432,0,880,6,10425,450,10875
18429,12,240,24,119952,4050,124002
18428,1,617,4,6490,350,6840
18424,0,240,2,1800,0,1800
18422,6,231,17,36649,1050,37699
18418,0,229,2,8500,0,8500
18416,1,850,3,5190,350,5540
18415,0,236,3,22600,1400,24000
18413,1,240,8,24780,900,25680
18411,0,230,1,2200,0,2200
18410,0,241,4,10600,0,10600
18409,1,230,3,5090,144,5234
18408,0,230,5,10800,0,10800
18405,1,229,12,37880,450,38330
18401,0,229,2,13260,0,13260
18399,1,880,5,8090,350,8440
18398,6,229,24,34561,350,34911
18396,0,610,1,12800,0,12800
18395,0,241,4,9229,0,9229
18393,1,230,1,3590,0,3590
18392,3,233,9,23500,900,24400
18391,0,233,11,33004,0,33004
18389,1,229,7,12740,0,12740
18387,2,838,2,10180,700,10880
18386,2,239,7,22660,5400,28060
18384,0,241,4,21180,0,21180
18382,0,229,7,9792,0,9792
18381,0,229,7,9792,0,9792
18380,10,240,13,92170,450,92620
18379,0,229,7,9792,0,9792
18378,0,229,5,10800,0,10800
18377,0,229,6,11462,0,11462
18376,0,229,7,9792,0,9792
18372,0,229,2,5090,450,5540
18371,0,230,3,5100,350,5450
18370,0,241,3,3740,350,4090
18368,2,617,7,17240,350,17590
18365,2,862,5,10680,3920,14600
18364,0,240,16,238810,0,238810
18362,0,241,1,3000,0,3000
18359,0,236,8,37780,0,37780
18358,6,231,8,22400,2100,24500
18350,0,241,4,7200,0,7200
18349,2,238,10,23444,225,23669
18348,1,230,6,10727,0,10727
18347,0,229,7,28360,0,28360
18346,2,617,4,11300,700,12000
18344,2,850,5,9540,350,9890
18342,0,229,3,6500,0,6500
18341,1,240,7,20580,450,21030
18339,1,844,3,3300,343,3643
18336,1,238,3,7150,450,7600
18334,0,229,5,10800,0,10800
18333,1,238,6,9650,450,10100
18332,0,241,5,11900,0,11900
18325,10,844,16,41962,350,42312
18323,3,241,21,44936,700,45636
18322,3,844,13,33338,550,33888
18321,11,237,11,73290,3150,76440
18320,0,229,9,41180,0,41180
18318,0,880,2,5090,350,5440
18317,0,241,3,5090,350,5440
18316,0,229,6,23200,0,23200
18314,4,229,3,39120,4050,43170
18313,1,229,5,9398,0,9398
18309,5,844,28,54561,450,55011
18308,0,844,3,4700,350,5050
18307,0,838,1,2590,350,2940
18306,5,234,11,32492,450,32942
18305,0,229,1,1930,0,1930
18303,0,241,5,10800,0,10800
18302,2,229,10,35816,490,36306
18301,0,229,1,19000,0,19000
18300,2,240,6,16470,450,16920
18298,0,229,4,21180,0,21180
18295,0,880,3,6190,350,6540
18293,0,229,6,10034,0,10034
18292,3,231,12,27150,2100,29250
18291,0,229,2,5090,350,5440
18288,0,880,3,5190,350,5540
18284,3,233,6,11550,350,11900
18281,1,880,7,12590,450,13040
18280,0,617,3,5090,350,5440
18279,0,868,16,103470,900,104370
18278,3,229,12,29340,275,29615
18277,2,844,16,32545,450,32995
18275,9,240,9,37020,4050,41070
18273,1,229,6,11625,0,11625
18271,0,236,3,15270,525,15795
18270,0,238,3,3740,450,4190
18269,0,241,1,2100,0,2100
18265,1,229,6,12005,550,12555
18263,0,229,5,30990,450,31440
18262,31,239,95,399817,195,400012
18259,6,239,12,28182,175,28357
18257,2,880,12,23444,450,23894
18256,0,241,2,199150,0,199150
18254,0,229,3,11000,0,11000
18253,0,229,6,12380,0,12380
18249,0,229,4,35200,1800,37000
18248,4,880,6,14164,333,14497
18246,1,229,4,5690,350,6040
18245,0,229,5,8789,0,8789
18244,0,230,3,7480,700,8180
18242,0,880,3,6190,450,6640
18241,0,229,6,11990,450,12440
18240,1,238,4,9930,350,10280
18238,0,238,7,26200,900,27100
18237,0,238,9,17320,350,17670
18236,10,231,7,52944,3150,56094
18232,0,241,4,10590,0,10590
18221,1,229,4,9264,0,9264
18217,0,844,12,24854,550,25404
18216,0,241,1,5000,0,5000
18215,1,862,2,5090,225,5315
18214,0,239,7,12550,225,12775
18211,0,230,3,6190,0,6190
18210,0,229,4,10590,0,10590
18209,0,230,3,6190,900,7090
18205,1,880,3,3590,343,3933
18204,0,233,1,13500,0,13500
18203,3,838,16,29852,350,30202
18202,0,238,3,32950,450,33400
18201,0,241,1,1300,0,1300
18199,0,241,4,16370,0,16370
18198,0,229,7,13100,450,13550
18195,0,229,6,12200,0,12200
18192,7,233,10,40088,1350,41438
18191,1,880,3,3905,350,4255
18189,1,611,8,16700,350,17050
18186,0,229,4,10590,0,10590
18185,0,844,2,2800,175,2975
18184,0,241,2,5300,0,5300
18181,0,229,21,112450,0,112450
18179,0,229,8,13040,0,13040
18175,5,229,22,37100,350,37450
18174,0,880,2,3940,350,4290
18172,1,238,2,5090,450,5540
18171,0,229,9,12384,0,12384
18170,0,229,7,10111,0,10111
18169,0,240,3,10316,0,10316
18167,0,241,1,3000,0,3000
18166,0,229,1,2600,0,2600
18164,0,241,2,10930,0,10930
18161,3,230,5,12056,350,12406
18159,0,241,1,1300,0,1300
18156,1,229,7,12740,0,12740
18155,1,229,6,11640,0,11640
18152,0,236,3,5090,350,5440
18149,0,229,3,12520,0,12520
18144,0,229,5,22160,0,22160
18143,0,229,6,13200,0,13200
18142,0,229,4,33240,450,33690
18140,0,241,6,15470,0,15470
18139,0,229,4,10590,0,10590
18138,0,241,1,1310,0,1310
18137,0,229,5,8991,0,8991
18136,7,238,22,62224,550,62774
18134,2,229,6,10938,350,11288
18131,0,229,4,70290,0,70290
18129,2,229,7,13215,1350,14565
18128,0,880,2,3940,350,4290
18126,0,241,4,9086,0,9086
18125,0,229,2,4890,0,4890
18122,15,238,3,12770,400,13170
18120,0,229,4,8600,0,8600
18119,1,229,4,10590,0,10590
18116,0,241,6,11850,0,11850
18113,1,880,4,6190,350,6540
18111,1,229,8,13799,0,13799
18110,0,880,3,4600,350,4950
18109,1,238,3,4600,350,4950
18108,0,229,24,57540,0,57540
18106,0,229,6,15270,525,15795
18101,1,232,1,1930,0,1930
18097,0,229,6,11140,0,11140
18095,0,229,8,29100,0,29100
18094,2,850,5,10180,350,10530
18093,0,229,5,10910,0,10910
18090,0,229,4,8299,0,8299
18087,0,229,7,16170,0,16170
18085,0,229,6,13920,0,13920
18083,0,229,4,10590,0,10590
18082,1,229,4,10590,0,10590
18077,1,229,4,10590,0,10590
18075,0,241,5,22590,0,22590
18074,0,238,4,3190,350,3540
18071,0,240,6,18740,450,19190
18065,0,838,9,19080,350,19430
18064,0,241,1,340,0,340
18063,0,229,15,105880,4050,109930
18062,5,238,15,24150,350,24500
18061,0,229,5,27270,0,27270
18060,4,844,10,26710,700,27410
18059,0,241,11,34030,0,34030
18058,2,238,13,27180,1100,28280
18057,0,241,7,12740,0,12740
18054,0,229,4,10590,0,10590
18053,0,229,9,81580,0,81580
18052,1,229,5,4426,0,4426
18051,0,229,7,12340,0,12340
18045,12,231,12,54760,350,55110
18043,0,229,6,12474,0,12474
18040,0,862,9,12680,350,13030
18039,20,239,18,65708,3850,69558
18038,0,229,3,15270,1050,16320
18037,0,230,4,17220,700,17920
18036,0,241,8,13550,0,13550
18033,0,230,4,10590,0,10590
18031,0,229,9,12725,0,12725
18029,1,231,2,5190,450,5640
18027,1,229,6,10230,0,10230
18026,6,231,5,4170,350,4520
18025,0,229,7,10202,0,10202
18024,0,235,5,29440,0,29440
18023,0,610,14,38500,0,38500
18021,2,238,3,10180,700,10880
18016,0,229,30,115228,0,115228
18013,0,229,2,5090,450,5540
18012,2,844,5,10100,2700,12800
18011,0,229,7,12340,0,12340
18008,1,229,9,13223,0,13223
18007,0,241,6,23570,0,23570
18005,10,238,6,29366,350,29716
18003,1,229,6,9879,0,9879
18002,0,241,9,22200,0,22200
18000,2,240,3,5090,350,5440
17997,0,241,10,14296,0,14296
17996,0,229,1,11600,0,11600
17995,0,229,3,4900,0,4900
17994,1,844,10,17470,350,17820
17993,0,241,4,18100,0,18100
17992,2,238,8,18500,1750,20250
17991,0,241,6,11225,0,11225
